日期,股票代號,股票名稱,股數,權重
2025-07-01,2382,廣達電腦,438000,5.44
2025-07-01,2330,台灣積體電路製造,113000,5.42
2025-07-01,2317,鴻海精密工業,687000,5.02
2025-07-01,2454,聯發科技,89000,5.01
2025-07-01,2357,華碩電腦,149000,4.28
2025-07-01,2881,富邦金融控股,1060000,3.9
2025-07-01,2308,台達電子工業,176000,3.33
2025-07-01,2891,中國信託金融控股,1502000,2.92
2025-07-01,9802,鈺齊國際,573000,2.75
2025-07-01,3702,大聯大控股,762000,2.46
2025-07-01,3044,健鼎科技,225000,2.44
2025-07-01,6121,新普科技,143000,2.37
2025-07-01,2345,智邦科技,67000,2.26
2025-07-01,5434,崇越科技,186000,2.25
2025-07-01,2884,玉山金融控股,1460000,2.13
2025-07-01,2393,億光電子工業,686000,2.12
2025-07-01,2383,台光電子材料,48000,1.91
2025-07-01,6669,緯穎科技服務,15000,1.62
2025-07-01,6257,矽格,450000,1.59
2025-07-01,3017,奇鋐科技,44000,1.47
2025-07-01,3293,鈊象電子,38000,1.45
2025-07-01,2059,川湖科技,16000,1.42
2025-07-01,2379,瑞昱半導體,56000,1.39
2025-07-01,2360,致茂電子,68000,1.32
2025-07-01,3653,健策精密工業,20000,1.29
2025-07-01,3665,貿聯控股（BizLink Holding In,34000,1.27
2025-07-01,3529,力旺電子,11000,1.21
2025-07-01,6442,光紅建聖,54000,1.11
2025-07-01,5439,高技企業,98000,1.06
2025-07-01,8016,矽創電子,116000,1.04
2025-07-01,9907,統一實業,1182000,1.04
2025-07-01,6223,旺矽科技,24000,1
2025-07-01,5904,寶雅國際,45000,1
2025-07-01,3450,聯鈞光電,97000,0.9
2025-07-01,2610,中華航空,940000,0.9
2025-07-01,3227,原相科技,82000,0.88
2025-07-01,6561,是方電訊,47000,0.84
2025-07-01,6757,台灣虎航,207000,0.79
2025-07-01,6510,中華精測科技,21000,0.77
2025-07-01,3211,順達科技,77000,0.76
2025-07-01,8114,振樺電子,59000,0.75
2025-07-01,6670,復盛應用科技,53000,0.71
2025-07-01,5234,達興材料,61000,0.71
2025-07-01,8028,昇陽國際半導體,116000,0.7
2025-07-01,6274,台燿科技,67000,0.69
2025-07-01,6811,宏碁資訊服務,64000,0.68
2025-07-01,1319,東陽實業廠,145000,0.63
2025-07-01,3526,凡甲科技,60000,0.62
2025-07-01,5534,長虹建設,145000,0.55
2025-07-01,3491,昇達科技,33000,0.51
2025-07-01,4915,致伸科技,151000,0.49
2025-07-01,3605,宏致電子,170000,0.43
2025-07-01,2723,開曼美食達人,72000,0.26
2025-07-02,2382,廣達電腦,438000,5.41
2025-07-02,2330,台灣積體電路製造,113000,5.37
2025-07-02,2454,聯發科技,89000,5.05
2025-07-02,2317,鴻海精密工業,687000,4.88
2025-07-02,2357,華碩電腦,149000,4.32
2025-07-02,2881,富邦金融控股,1060000,3.85
2025-07-02,2308,台達電子工業,176000,3.31
2025-07-02,2891,中國信託金融控股,1502000,2.89
2025-07-02,9802,鈺齊國際,573000,2.76
2025-07-02,3702,大聯大控股,762000,2.46
2025-07-02,3044,健鼎科技,225000,2.42
2025-07-02,5434,崇越科技,186000,2.28
2025-07-02,6121,新普科技,143000,2.27
2025-07-02,2345,智邦科技,67000,2.25
2025-07-02,2393,億光電子工業,686000,2.12
2025-07-02,2884,玉山金融控股,1460000,2.11
2025-07-02,2383,台光電子材料,48000,1.9
2025-07-02,6669,緯穎科技服務,15000,1.64
2025-07-02,6257,矽格,450000,1.61
2025-07-02,3017,奇鋐科技,44000,1.46
2025-07-02,3293,鈊象電子,38000,1.44
2025-07-02,2379,瑞昱半導體,56000,1.42
2025-07-02,2059,川湖科技,16000,1.41
2025-07-02,2360,致茂電子,68000,1.3
2025-07-02,3653,健策精密工業,20000,1.29
2025-07-02,3665,貿聯控股（BizLink Holding In,34000,1.24
2025-07-02,3529,力旺電子,11000,1.2
2025-07-02,6442,光紅建聖,54000,1.11
2025-07-02,8016,矽創電子,116000,1.06
2025-07-02,9907,統一實業,1182000,1.04
2025-07-02,5439,高技企業,98000,1.02
2025-07-02,5904,寶雅國際,45000,1
2025-07-02,6223,旺矽科技,24000,0.98
2025-07-02,2610,中華航空,940000,0.9
2025-07-02,3450,聯鈞光電,97000,0.89
2025-07-02,3227,原相科技,82000,0.89
2025-07-02,6561,是方電訊,47000,0.83
2025-07-02,6757,台灣虎航,207000,0.8
2025-07-02,3211,順達科技,77000,0.78
2025-07-02,6510,中華精測科技,21000,0.76
2025-07-02,8114,振樺電子,59000,0.74
2025-07-02,6670,復盛應用科技,53000,0.72
2025-07-02,5234,達興材料,61000,0.71
2025-07-02,8028,昇陽國際半導體,116000,0.7
2025-07-02,6811,宏碁資訊服務,64000,0.69
2025-07-02,6274,台燿科技,67000,0.66
2025-07-02,1319,東陽實業廠,145000,0.64
2025-07-02,3526,凡甲科技,60000,0.62
2025-07-02,5534,長虹建設,145000,0.55
2025-07-02,4915,致伸科技,151000,0.49
2025-07-02,3491,昇達科技,33000,0.49
2025-07-02,3605,宏致電子,170000,0.43
2025-07-02,2723,開曼美食達人,72000,0.26
2025-07-03,2330,台灣積體電路製造,113000,5.34
2025-07-03,2382,廣達電腦,438000,5.32
2025-07-03,2454,聯發科技,89000,4.9
2025-07-03,2317,鴻海精密工業,687000,4.89
2025-07-03,2357,華碩電腦,149000,4.13
2025-07-03,2881,富邦金融控股,1060000,3.82
2025-07-03,2308,台達電子工業,176000,3.5
2025-07-03,2891,中國信託金融控股,1502000,2.89
2025-07-03,9802,鈺齊國際,573000,2.88
2025-07-03,3702,大聯大控股,762000,2.46
2025-07-03,3044,健鼎科技,225000,2.38
2025-07-03,2345,智邦科技,67000,2.27
2025-07-03,5434,崇越科技,186000,2.26
2025-07-03,6121,新普科技,143000,2.22
2025-07-03,2393,億光電子工業,686000,2.12
2025-07-03,2884,玉山金融控股,1460000,2.1
2025-07-03,2383,台光電子材料,48000,1.93
2025-07-03,6257,矽格,450000,1.62
2025-07-03,6669,緯穎科技服務,15000,1.61
2025-07-03,3017,奇鋐科技,44000,1.49
2025-07-03,3293,鈊象電子,38000,1.42
2025-07-03,2379,瑞昱半導體,56000,1.4
2025-07-03,2059,川湖科技,16000,1.38
2025-07-03,3653,健策精密工業,20000,1.32
2025-07-03,3665,貿聯控股（BizLink Holding In,34000,1.28
2025-07-03,2360,致茂電子,68000,1.28
2025-07-03,3529,力旺電子,11000,1.19
2025-07-03,6442,光紅建聖,54000,1.08
2025-07-03,6223,旺矽科技,24000,1.06
2025-07-03,8016,矽創電子,116000,1.06
2025-07-03,9907,統一實業,1182000,1.04
2025-07-03,5439,高技企業,98000,1.02
2025-07-03,5904,寶雅國際,45000,0.99
2025-07-03,3227,原相科技,82000,0.9
2025-07-03,2610,中華航空,940000,0.9
2025-07-03,3450,聯鈞光電,97000,0.87
2025-07-03,6561,是方電訊,47000,0.82
2025-07-03,6757,台灣虎航,207000,0.79
2025-07-03,3211,順達科技,77000,0.79
2025-07-03,6510,中華精測科技,21000,0.76
2025-07-03,8114,振樺電子,59000,0.75
2025-07-03,6670,復盛應用科技,53000,0.71
2025-07-03,8028,昇陽國際半導體,116000,0.69
2025-07-03,5234,達興材料,61000,0.69
2025-07-03,6274,台燿科技,67000,0.67
2025-07-03,6811,宏碁資訊服務,64000,0.66
2025-07-03,1319,東陽實業廠,145000,0.63
2025-07-03,3526,凡甲科技,60000,0.62
2025-07-03,5534,長虹建設,145000,0.55
2025-07-03,4915,致伸科技,151000,0.49
2025-07-03,3491,昇達科技,33000,0.48
2025-07-03,3605,宏致電子,170000,0.43
2025-07-03,2723,開曼美食達人,72000,0.26
2025-07-04,2330,台灣積體電路製造,113000,5.32
2025-07-04,2382,廣達電腦,438000,5.29
2025-07-04,2454,聯發科技,89000,4.99
2025-07-04,2317,鴻海精密工業,687000,4.8
2025-07-04,2357,華碩電腦,149000,4.04
2025-07-04,2881,富邦金融控股,1060000,3.73
2025-07-04,2308,台達電子工業,176000,3.49
2025-07-04,2891,中國信託金融控股,1502000,2.9
2025-07-04,9802,鈺齊國際,573000,2.86
2025-07-04,3044,健鼎科技,225000,2.4
2025-07-04,3702,大聯大控股,762000,2.35
2025-07-04,5434,崇越科技,186000,2.25
2025-07-04,2345,智邦科技,67000,2.23
2025-07-04,6121,新普科技,143000,2.23
2025-07-04,2393,億光電子工業,686000,2.15
2025-07-04,2884,玉山金融控股,1460000,2.11
2025-07-04,2383,台光電子材料,48000,1.92
2025-07-04,6257,矽格,450000,1.64
2025-07-04,6669,緯穎科技服務,15000,1.6
2025-07-04,3017,奇鋐科技,44000,1.48
2025-07-04,2379,瑞昱半導體,56000,1.42
2025-07-04,2059,川湖科技,16000,1.42
2025-07-04,3293,鈊象電子,38000,1.41
2025-07-04,3665,貿聯控股（BizLink Holding In,34000,1.31
2025-07-04,3653,健策精密工業,20000,1.29
2025-07-04,2360,致茂電子,68000,1.28
2025-07-04,3529,力旺電子,11000,1.19
2025-07-04,6223,旺矽科技,24000,1.09
2025-07-04,6442,光紅建聖,54000,1.05
2025-07-04,8016,矽創電子,116000,1.03
2025-07-04,5439,高技企業,98000,1.03
2025-07-04,9907,統一實業,1182000,1.02
2025-07-04,5904,寶雅國際,45000,0.99
2025-07-04,2610,中華航空,940000,0.89
2025-07-04,3450,聯鈞光電,97000,0.87
2025-07-04,3227,原相科技,82000,0.87
2025-07-04,6561,是方電訊,47000,0.81
2025-07-04,3211,順達科技,77000,0.79
2025-07-04,6757,台灣虎航,207000,0.77
2025-07-04,6510,中華精測科技,21000,0.77
2025-07-04,8114,振樺電子,59000,0.73
2025-07-04,6670,復盛應用科技,53000,0.71
2025-07-04,6274,台燿科技,67000,0.69
2025-07-04,5234,達興材料,61000,0.67
2025-07-04,8028,昇陽國際半導體,116000,0.67
2025-07-04,6811,宏碁資訊服務,64000,0.65
2025-07-04,1319,東陽實業廠,145000,0.62
2025-07-04,3526,凡甲科技,60000,0.6
2025-07-04,5534,長虹建設,145000,0.55
2025-07-04,4915,致伸科技,151000,0.49
2025-07-04,3491,昇達科技,33000,0.48
2025-07-04,3605,宏致電子,170000,0.42
2025-07-04,2723,開曼美食達人,72000,0.26
2025-07-07,2330,台灣積體電路製造,113000,5.33
2025-07-07,2382,廣達電腦,438000,5.3
2025-07-07,2454,聯發科技,89000,4.98
2025-07-07,2317,鴻海精密工業,687000,4.83
2025-07-07,2357,華碩電腦,149000,4.12
2025-07-07,2881,富邦金融控股,1060000,3.8
2025-07-07,2308,台達電子工業,176000,3.46
2025-07-07,2891,中國信託金融控股,1502000,2.95
2025-07-07,9802,鈺齊國際,573000,2.85
2025-07-07,3044,健鼎科技,225000,2.4
2025-07-07,3702,大聯大控股,762000,2.33
2025-07-07,6121,新普科技,143000,2.27
2025-07-07,5434,崇越科技,186000,2.23
2025-07-07,2884,玉山金融控股,1460000,2.17
2025-07-07,2393,億光電子工業,686000,2.16
2025-07-07,2345,智邦科技,67000,2.16
2025-07-07,2383,台光電子材料,48000,1.89
2025-07-07,6669,緯穎科技服務,15000,1.61
2025-07-07,6257,矽格,450000,1.57
2025-07-07,3017,奇鋐科技,44000,1.46
2025-07-07,2059,川湖科技,16000,1.42
2025-07-07,3293,鈊象電子,38000,1.4
2025-07-07,2379,瑞昱半導體,56000,1.39
2025-07-07,2360,致茂電子,68000,1.28
2025-07-07,3665,貿聯控股（BizLink Holding In,34000,1.28
2025-07-07,3653,健策精密工業,20000,1.27
2025-07-07,3529,力旺電子,11000,1.15
2025-07-07,6223,旺矽科技,24000,1.06
2025-07-07,6442,光紅建聖,54000,1.05
2025-07-07,8016,矽創電子,116000,1.05
2025-07-07,9907,統一實業,1182000,1.03
2025-07-07,5904,寶雅國際,45000,0.99
2025-07-07,5439,高技企業,98000,0.98
2025-07-07,2610,中華航空,940000,0.9
2025-07-07,3227,原相科技,82000,0.86
2025-07-07,3450,聯鈞光電,97000,0.82
2025-07-07,6561,是方電訊,47000,0.82
2025-07-07,6757,台灣虎航,207000,0.78
2025-07-07,3211,順達科技,77000,0.77
2025-07-07,6510,中華精測科技,21000,0.75
2025-07-07,6274,台燿科技,67000,0.67
2025-07-07,5234,達興材料,61000,0.67
2025-07-07,8114,振樺電子,59000,0.67
2025-07-07,8028,昇陽國際半導體,116000,0.66
2025-07-07,6811,宏碁資訊服務,64000,0.66
2025-07-07,6670,復盛應用科技,53000,0.66
2025-07-07,1319,東陽實業廠,145000,0.62
2025-07-07,3526,凡甲科技,60000,0.61
2025-07-07,5534,長虹建設,145000,0.55
2025-07-07,4915,致伸科技,151000,0.49
2025-07-07,3491,昇達科技,33000,0.47
2025-07-07,3605,宏致電子,170000,0.42
2025-07-07,2723,開曼美食達人,72000,0.27
2025-07-08,2330,台灣積體電路製造,113000,5.34
2025-07-08,2382,廣達電腦,438000,5.21
2025-07-08,2454,聯發科技,89000,4.94
2025-07-08,2317,鴻海精密工業,687000,4.78
2025-07-08,2357,華碩電腦,149000,4.12
2025-07-08,2881,富邦金融控股,1060000,3.76
2025-07-08,2308,台達電子工業,176000,3.47
2025-07-08,2891,中國信託金融控股,1502000,2.92
2025-07-08,9802,鈺齊國際,573000,2.79
2025-07-08,3044,健鼎科技,225000,2.42
2025-07-08,3702,大聯大控股,762000,2.31
2025-07-08,6121,新普科技,143000,2.27
2025-07-08,2345,智邦科技,67000,2.23
2025-07-08,5434,崇越科技,186000,2.22
2025-07-08,2884,玉山金融控股,1460000,2.17
2025-07-08,2393,億光電子工業,686000,2.14
2025-07-08,2383,台光電子材料,48000,2
2025-07-08,6669,緯穎科技服務,15000,1.59
2025-07-08,3017,奇鋐科技,44000,1.53
2025-07-08,6257,矽格,450000,1.51
2025-07-08,2059,川湖科技,16000,1.5
2025-07-08,3293,鈊象電子,38000,1.41
2025-07-08,2379,瑞昱半導體,56000,1.38
2025-07-08,3665,貿聯控股（BizLink Holding In,34000,1.31
2025-07-08,3653,健策精密工業,20000,1.29
2025-07-08,2360,致茂電子,68000,1.27
2025-07-08,3529,力旺電子,11000,1.15
2025-07-08,6223,旺矽科技,24000,1.08
2025-07-08,6442,光紅建聖,54000,1.06
2025-07-08,9907,統一實業,1182000,1.03
2025-07-08,5439,高技企業,98000,1.03
2025-07-08,8016,矽創電子,116000,1.02
2025-07-08,5904,寶雅國際,45000,0.99
2025-07-08,2610,中華航空,940000,0.9
2025-07-08,3450,聯鈞光電,97000,0.84
2025-07-08,6561,是方電訊,47000,0.81
2025-07-08,3211,順達科技,77000,0.8
2025-07-08,6757,台灣虎航,207000,0.79
2025-07-08,3227,原相科技,82000,0.78
2025-07-08,6510,中華精測科技,21000,0.77
2025-07-08,6274,台燿科技,67000,0.7
2025-07-08,8114,振樺電子,59000,0.68
2025-07-08,8028,昇陽國際半導體,116000,0.66
2025-07-08,6811,宏碁資訊服務,64000,0.65
2025-07-08,5234,達興材料,61000,0.65
2025-07-08,6670,復盛應用科技,53000,0.64
2025-07-08,3526,凡甲科技,60000,0.59
2025-07-08,1319,東陽實業廠,145000,0.59
2025-07-08,5534,長虹建設,145000,0.54
2025-07-08,3491,昇達科技,33000,0.48
2025-07-08,4915,致伸科技,151000,0.47
2025-07-08,3605,宏致電子,170000,0.43
2025-07-08,2723,開曼美食達人,72000,0.26
2025-07-09,2330,台灣積體電路製造,113000,5.31
2025-07-09,2382,廣達電腦,438000,5.21
2025-07-09,2454,聯發科技,89000,5.2
2025-07-09,2317,鴻海精密工業,687000,4.77
2025-07-09,2357,華碩電腦,149000,4.12
2025-07-09,2881,富邦金融控股,1060000,3.67
2025-07-09,2308,台達電子工業,176000,3.42
2025-07-09,2891,中國信託金融控股,1502000,2.84
2025-07-09,9802,鈺齊國際,573000,2.73
2025-07-09,3044,健鼎科技,225000,2.45
2025-07-09,3702,大聯大控股,762000,2.37
2025-07-09,2345,智邦科技,67000,2.3
2025-07-09,6121,新普科技,143000,2.3
2025-07-09,5434,崇越科技,186000,2.21
2025-07-09,2884,玉山金融控股,1460000,2.15
2025-07-09,2393,億光電子工業,686000,2.11
2025-07-09,2383,台光電子材料,48000,1.98
2025-07-09,6669,緯穎科技服務,15000,1.65
2025-07-09,3017,奇鋐科技,44000,1.54
2025-07-09,6257,矽格,450000,1.51
2025-07-09,2059,川湖科技,16000,1.48
2025-07-09,2379,瑞昱半導體,56000,1.39
2025-07-09,3293,鈊象電子,38000,1.38
2025-07-09,3665,貿聯控股（BizLink Holding In,34000,1.37
2025-07-09,3653,健策精密工業,20000,1.26
2025-07-09,2360,致茂電子,68000,1.25
2025-07-09,3529,力旺電子,11000,1.16
2025-07-09,6223,旺矽科技,24000,1.1
2025-07-09,8016,矽創電子,116000,1.05
2025-07-09,6442,光紅建聖,54000,1.04
2025-07-09,5439,高技企業,98000,1.03
2025-07-09,9907,統一實業,1182000,1
2025-07-09,5904,寶雅國際,45000,0.97
2025-07-09,2610,中華航空,940000,0.89
2025-07-09,3450,聯鈞光電,97000,0.84
2025-07-09,3211,順達科技,77000,0.82
2025-07-09,6510,中華精測科技,21000,0.8
2025-07-09,6561,是方電訊,47000,0.8
2025-07-09,6757,台灣虎航,207000,0.77
2025-07-09,3227,原相科技,82000,0.75
2025-07-09,6274,台燿科技,67000,0.72
2025-07-09,8114,振樺電子,59000,0.68
2025-07-09,8028,昇陽國際半導體,116000,0.67
2025-07-09,5234,達興材料,61000,0.66
2025-07-09,6811,宏碁資訊服務,64000,0.65
2025-07-09,6670,復盛應用科技,53000,0.64
2025-07-09,3526,凡甲科技,60000,0.6
2025-07-09,1319,東陽實業廠,145000,0.59
2025-07-09,5534,長虹建設,145000,0.54
2025-07-09,3491,昇達科技,33000,0.48
2025-07-09,4915,致伸科技,151000,0.47
2025-07-09,3605,宏致電子,170000,0.4
2025-07-09,2723,開曼美食達人,72000,0.26
2025-07-10,2454,聯發科技,89000,5.32
2025-07-10,2330,台灣積體電路製造,113000,5.31
2025-07-10,2382,廣達電腦,438000,5.11
2025-07-10,2317,鴻海精密工業,687000,4.74
2025-07-10,2357,華碩電腦,149000,4.08
2025-07-10,2881,富邦金融控股,1060000,3.73
2025-07-10,2308,台達電子工業,176000,3.63
2025-07-10,2891,中國信託金融控股,1502000,2.83
2025-07-10,9802,鈺齊國際,573000,2.65
2025-07-10,3702,大聯大控股,762000,2.38
2025-07-10,2345,智邦科技,67000,2.33
2025-07-10,3044,健鼎科技,225000,2.32
2025-07-10,6121,新普科技,143000,2.25
2025-07-10,5434,崇越科技,186000,2.22
2025-07-10,2884,玉山金融控股,1460000,2.16
2025-07-10,2393,億光電子工業,686000,2.13
2025-07-10,2383,台光電子材料,48000,1.96
2025-07-10,6669,緯穎科技服務,15000,1.66
2025-07-10,3017,奇鋐科技,44000,1.59
2025-07-10,6257,矽格,450000,1.49
2025-07-10,2059,川湖科技,16000,1.48
2025-07-10,2379,瑞昱半導體,56000,1.38
2025-07-10,3293,鈊象電子,38000,1.35
2025-07-10,3665,貿聯控股（BizLink Holding In,34000,1.32
2025-07-10,2360,致茂電子,68000,1.24
2025-07-10,3653,健策精密工業,20000,1.22
2025-07-10,3529,力旺電子,11000,1.13
2025-07-10,6223,旺矽科技,24000,1.1
2025-07-10,6442,光紅建聖,54000,1.03
2025-07-10,8016,矽創電子,116000,1.03
2025-07-10,9907,統一實業,1182000,1
2025-07-10,5439,高技企業,98000,1
2025-07-10,5904,寶雅國際,45000,0.97
2025-07-10,2610,中華航空,940000,0.86
2025-07-10,3450,聯鈞光電,97000,0.84
2025-07-10,3211,順達科技,77000,0.82
2025-07-10,6510,中華精測科技,21000,0.8
2025-07-10,6561,是方電訊,47000,0.8
2025-07-10,6757,台灣虎航,207000,0.76
2025-07-10,3227,原相科技,82000,0.74
2025-07-10,6274,台燿科技,67000,0.73
2025-07-10,8114,振樺電子,59000,0.67
2025-07-10,6811,宏碁資訊服務,64000,0.66
2025-07-10,8028,昇陽國際半導體,116000,0.65
2025-07-10,5234,達興材料,61000,0.64
2025-07-10,6670,復盛應用科技,53000,0.63
2025-07-10,3526,凡甲科技,60000,0.59
2025-07-10,1319,東陽實業廠,145000,0.58
2025-07-10,5534,長虹建設,145000,0.54
2025-07-10,3491,昇達科技,33000,0.48
2025-07-10,4915,致伸科技,151000,0.47
2025-07-10,3605,宏致電子,170000,0.4
2025-07-10,2723,開曼美食達人,72000,0.26
2025-07-11,2454,聯發科技,89000,5.23
2025-07-11,2330,台灣積體電路製造,113000,5.14
2025-07-11,2382,廣達電腦,438000,4.95
2025-07-11,2317,鴻海精密工業,687000,4.59
2025-07-11,2357,華碩電腦,149000,3.96
2025-07-11,2881,富邦金融控股,1060000,3.62
2025-07-11,2308,台達電子工業,176000,3.52
2025-07-11,2891,中國信託金融控股,1502000,2.72
2025-07-11,9802,鈺齊國際,573000,2.61
2025-07-11,3702,大聯大控股,762000,2.29
2025-07-11,3044,健鼎科技,225000,2.23
2025-07-11,2345,智邦科技,67000,2.21
2025-07-11,5434,崇越科技,186000,2.19
2025-07-11,6121,新普科技,143000,2.19
2025-07-11,2884,玉山金融控股,1460000,2.1
2025-07-11,2393,億光電子工業,686000,2.07
2025-07-11,2383,台光電子材料,48000,1.87
2025-07-11,6669,緯穎科技服務,15000,1.62
2025-07-11,3017,奇鋐科技,44000,1.51
2025-07-11,6257,矽格,450000,1.44
2025-07-11,2059,川湖科技,16000,1.4
2025-07-11,2379,瑞昱半導體,56000,1.34
2025-07-11,3293,鈊象電子,38000,1.3
2025-07-11,3665,貿聯控股（BizLink Holding In,34000,1.26
2025-07-11,2360,致茂電子,68000,1.21
2025-07-11,3653,健策精密工業,20000,1.17
2025-07-11,3529,力旺電子,11000,1.09
2025-07-11,6223,旺矽科技,24000,1.02
2025-07-11,6442,光紅建聖,54000,0.99
2025-07-11,8016,矽創電子,116000,0.99
2025-07-11,5439,高技企業,98000,0.96
2025-07-11,5904,寶雅國際,45000,0.95
2025-07-11,9907,統一實業,1182000,0.93
2025-07-11,2610,中華航空,940000,0.86
2025-07-11,3450,聯鈞光電,97000,0.82
2025-07-11,3211,順達科技,77000,0.79
2025-07-11,6561,是方電訊,47000,0.78
2025-07-11,6510,中華精測科技,21000,0.77
2025-07-11,6757,台灣虎航,207000,0.74
2025-07-11,3227,原相科技,82000,0.72
2025-07-11,6274,台燿科技,67000,0.7
2025-07-11,8114,振樺電子,59000,0.65
2025-07-11,6811,宏碁資訊服務,64000,0.64
2025-07-11,8028,昇陽國際半導體,116000,0.64
2025-07-11,6670,復盛應用科技,53000,0.62
2025-07-11,5234,達興材料,61000,0.62
2025-07-11,3526,凡甲科技,60000,0.58
2025-07-11,1319,東陽實業廠,145000,0.57
2025-07-11,5534,長虹建設,145000,0.52
2025-07-11,3491,昇達科技,33000,0.47
2025-07-11,4915,致伸科技,151000,0.46
2025-07-11,3605,宏致電子,170000,0.41
2025-07-11,2723,開曼美食達人,72000,0.25
2025-07-14,2330,台灣積體電路製造,113000,5.18
2025-07-14,2454,聯發科技,89000,5.16
2025-07-14,2382,廣達電腦,438000,4.94
2025-07-14,2317,鴻海精密工業,687000,4.61
2025-07-14,2357,華碩電腦,149000,3.93
2025-07-14,2881,富邦金融控股,1060000,3.66
2025-07-14,2308,台達電子工業,176000,3.48
2025-07-14,2891,中國信託金融控股,1502000,2.63
2025-07-14,9802,鈺齊國際,573000,2.57
2025-07-14,3702,大聯大控股,762000,2.31
2025-07-14,6121,新普科技,143000,2.24
2025-07-14,3044,健鼎科技,225000,2.23
2025-07-14,5434,崇越科技,186000,2.18
2025-07-14,2884,玉山金融控股,1460000,2.15
2025-07-14,2345,智邦科技,67000,2.13
2025-07-14,2393,億光電子工業,686000,2.07
2025-07-14,2383,台光電子材料,48000,1.86
2025-07-14,6669,緯穎科技服務,15000,1.55
2025-07-14,3017,奇鋐科技,44000,1.53
2025-07-14,6257,矽格,450000,1.45
2025-07-14,2059,川湖科技,16000,1.38
2025-07-14,2379,瑞昱半導體,56000,1.36
2025-07-14,3293,鈊象電子,38000,1.31
2025-07-14,3665,貿聯控股（BizLink Holding In,34000,1.24
2025-07-14,2360,致茂電子,68000,1.21
2025-07-14,3653,健策精密工業,20000,1.16
2025-07-14,6223,旺矽科技,24000,1.06
2025-07-14,3529,力旺電子,11000,1.01
2025-07-14,6442,光紅建聖,54000,0.99
2025-07-14,8016,矽創電子,116000,0.99
2025-07-14,5904,寶雅國際,45000,0.96
2025-07-14,9907,統一實業,1182000,0.95
2025-07-14,5439,高技企業,98000,0.93
2025-07-14,2610,中華航空,940000,0.88
2025-07-14,3450,聯鈞光電,97000,0.8
2025-07-14,3211,順達科技,77000,0.79
2025-07-14,6561,是方電訊,47000,0.77
2025-07-14,6510,中華精測科技,21000,0.76
2025-07-14,6757,台灣虎航,207000,0.74
2025-07-14,6274,台燿科技,67000,0.71
2025-07-14,3227,原相科技,82000,0.71
2025-07-14,8114,振樺電子,59000,0.64
2025-07-14,6811,宏碁資訊服務,64000,0.63
2025-07-14,8028,昇陽國際半導體,116000,0.63
2025-07-14,6670,復盛應用科技,53000,0.62
2025-07-14,5234,達興材料,61000,0.62
2025-07-14,3526,凡甲科技,60000,0.59
2025-07-14,1319,東陽實業廠,145000,0.58
2025-07-14,5534,長虹建設,145000,0.52
2025-07-14,3491,昇達科技,33000,0.47
2025-07-14,4915,致伸科技,151000,0.46
2025-07-14,3605,宏致電子,170000,0.43
2025-07-14,2723,開曼美食達人,72000,0.25
2025-07-15,2330,台灣積體電路製造,113000,5.19
2025-07-15,2454,聯發科技,89000,5.14
2025-07-15,2382,廣達電腦,438000,4.9
2025-07-15,2317,鴻海精密工業,687000,4.63
2025-07-15,2357,華碩電腦,149000,3.95
2025-07-15,2881,富邦金融控股,1060000,3.66
2025-07-15,2308,台達電子工業,176000,3.6
2025-07-15,2891,中國信託金融控股,1502000,2.67
2025-07-15,9802,鈺齊國際,573000,2.52
2025-07-15,3702,大聯大控股,762000,2.3
2025-07-15,3044,健鼎科技,225000,2.23
2025-07-15,6121,新普科技,143000,2.21
2025-07-15,5434,崇越科技,186000,2.18
2025-07-15,2345,智邦科技,67000,2.15
2025-07-15,2884,玉山金融控股,1460000,2.13
2025-07-15,2393,億光電子工業,686000,2.05
2025-07-15,2383,台光電子材料,48000,1.93
2025-07-15,6669,緯穎科技服務,15000,1.56
2025-07-15,3017,奇鋐科技,44000,1.55
2025-07-15,6257,矽格,450000,1.46
2025-07-15,2059,川湖科技,16000,1.41
2025-07-15,2379,瑞昱半導體,56000,1.33
2025-07-15,3293,鈊象電子,38000,1.28
2025-07-15,3665,貿聯控股（BizLink Holding In,34000,1.24
2025-07-15,3653,健策精密工業,20000,1.2
2025-07-15,2360,致茂電子,68000,1.2
2025-07-15,6223,旺矽科技,24000,1.07
2025-07-15,3529,力旺電子,11000,1
2025-07-15,6442,光紅建聖,54000,0.99
2025-07-15,8016,矽創電子,116000,0.98
2025-07-15,5439,高技企業,98000,0.94
2025-07-15,9907,統一實業,1182000,0.93
2025-07-15,5904,寶雅國際,45450,0.92
2025-07-15,2610,中華航空,940000,0.85
2025-07-15,3450,聯鈞光電,97000,0.82
2025-07-15,3211,順達科技,77000,0.77
2025-07-15,6561,是方電訊,47000,0.77
2025-07-15,6510,中華精測科技,21000,0.75
2025-07-15,6757,台灣虎航,207000,0.74
2025-07-15,6274,台燿科技,67000,0.73
2025-07-15,3227,原相科技,82000,0.7
2025-07-15,8028,昇陽國際半導體,116000,0.64
2025-07-15,8114,振樺電子,59000,0.63
2025-07-15,6811,宏碁資訊服務,64000,0.63
2025-07-15,5234,達興材料,61000,0.61
2025-07-15,1319,東陽實業廠,145000,0.61
2025-07-15,6670,復盛應用科技,53000,0.6
2025-07-15,3526,凡甲科技,60000,0.58
2025-07-15,5534,長虹建設,145000,0.51
